d0a17616-7299-4767-9f38-1e03b44bc96f "192.38,189.87,189.35,189.24,188.63,187.3,187.24,187.28,188.58,194.63,198.96,197.91,191.51,190.74,197.93,199.49,199.11,198.09,192.32,192.85,192.89,191.73,191.07,189.87,190.46,188.2,187.83,187.81,187.26,185.97,185.93,185.99,187.29,193.34,197.68,196.63,190.23,189.47,196.66,198.22,197.83,196.82,191.05,191.58,191.62,190.46,189.8,188.6,189.18,186.93,186.56,186.54,185.99,184.7,184.66,184.72,186.02,192.07,196.41,195.36,188.96,188.19,195.39,196.95,196.56,195.55,189.77,190.3,190.34,189.19,188.53,187.33"
e03aded7-68f3-4776-8477-2ab88248fee3 "594.39,611.91,587.23,579.72,613.31,595.65,581.1,582.97,592.09,626.27,659.46,655.43,647.45,691.14,700.66,716.47,745.45,721.1,671.18,700.16,696.7,681.74,653.87,608.75,592.42,610.67,586.34,579.54,611.55,595.69,582.0,582.98,604.11,631.72,656.94,653.93,648.06,688.9,700.61,712.32,736.78,715.09,668.2,696.69,694.6,677.21,649.19,608.08,591.08,609.22,584.83,577.93,610.18,594.04,580.22,581.33,600.64,629.25,655.68,652.52,646.32,687.59,698.97,711.31,736.46,714.36,667.01,695.58,693.28,676.26,648.26,606.54"
230627d0-8fea-4a7e-94ca-60d46daa3d87 "1138.95,1223.74,1174.67,1155.91,1116.97,1113.44,1108.23,1115.34,1117.23,1162.46,1156.99,1157.82,1154.89,1159.13,1134.03,1147.08,1185.88,1179.15,1165.68,1155.71,1191.94,1189.17,1167.5,1155.45,1139.68,1211.3,1179.11,1148.48,1120.66,1108.15,1110.75,1111.32,1118.78,1159.3,1157.83,1155.27,1155.23,1157.02,1133.99,1145.29,1185.57,1177.58,1165.18,1154.3,1191.31,1187.88,1166.76,1154.25,1138.88,1210.15,1178.25,1147.38,1119.76,1107.08,1109.82,1110.27,1117.84,1158.27,1156.88,1154.25,1154.26,1156.01,1133.02,1144.28,1184.59,1176.58,1164.2,1153.3,1190.32,1186.88,1165.78,1153.25"
43203817-e16c-41ec-81e2-e905ce9718ff "171.13,168.1,166.1,164.13,165.5,165.55,167.49,170.23,173.64,175.26,178.26,178.55,174.76,176.02,177.94,176.96,177.16,179.81,174.37,177.24,187.19,188.56,175.98,172.29,170.7,169.14,167.14,165.17,166.55,166.59,168.53,171.27,174.69,176.3,179.3,179.6,175.81,177.07,178.98,178.0,178.2,180.85,175.41,178.29,188.23,189.61,177.02,173.33,171.74,170.19,168.18,166.21,167.59,167.64,169.57,172.31,175.73,177.35,180.35,180.64,176.85,178.11,180.03,179.04,179.24,181.9,176.46,179.33,189.27,190.65,178.06,174.37"
07cc9cd9-2113-4d11-9d40-f7f4b28918e1 "230.65,234.37,227.12,228.17,228.26,227.82,231.75,232.78,239.18,246.9,248.89,253.03,262.89,279.1,271.55,258.84,246.65,247.48,244.88,245.29,246.1,246.1,242.49,235.93,226.51,230.84,223.88,225.06,225.21,224.8,228.75,229.78,236.19,243.91,245.9,250.04,259.89,276.11,268.55,255.85,243.66,244.49,241.89,242.29,243.1,243.11,239.49,232.94,223.52,227.85,220.88,222.06,222.22,221.81,225.76,226.79,233.2,240.92,242.9,247.05,256.9,273.11,265.56,252.86,240.67,241.5,238.9,239.3,240.11,240.12,236.5,229.94"
286e0cf9-c67c-4a5a-ab52-c605ec12e16b "224.61,186.58,154.82,144.59,148.79,272.97,190.85,241.78,272.58,313.54,355.33,348.02,321.17,318.73,365.18,348.4,362.34,362.59,309.34,306.43,319.33,331.49,327.29,291.03,236.1,185.91,162.28,146.74,151.41,217.1,192.55,239.01,267.56,309.46,345.55,344.58,317.35,320.26,343.53,343.65,356.53,344.21,310.93,313.26,322.04,334.92,336.96,288.03,228.18,183.63,156.23,143.16,147.6,240.43,189.17,237.7,267.3,308.76,347.5,343.58,316.53,316.96,350.99,343.26,356.64,350.15,307.6,307.5,318.19,330.74,329.88,286.83"
420c7a21-e53f-4b13-b03c-9c38406941a9 "130.97,39.94,64.65,47.77,39.05,45.66,47.61,36.77,38.38,40.38,61.72,75.41,83.71,76.17,83.71,59.29,61.61,74.91,54.07,75.75,55.46,72.0,37.54,36.63,113.72,25.52,51.45,35.1,26.6,33.3,35.29,24.47,26.09,28.1,49.43,63.13,71.43,63.89,71.43,47.01,49.32,62.63,41.79,63.47,43.18,59.71,25.25,24.35,101.43,13.24,39.17,22.81,14.31,21.02,23.01,12.19,13.81,15.81,37.15,50.85,59.14,51.6,59.15,34.73,37.04,50.35,29.51,51.19,30.9,47.43,12.97,12.06"
bfb749e5-1271-4c35-8a59-dd8d227a31f1 "191.19,225.45,253.15,232.09,214.49,187.96,183.0,164.69,167.46,182.34,204.34,224.92,236.53,256.34,254.73,225.68,230.45,240.66,210.5,218.32,204.36,218.89,200.21,195.01,217.64,241.74,263.31,238.78,219.28,191.71,186.18,167.57,170.17,184.96,206.91,227.46,239.06,258.86,257.25,228.19,232.97,243.17,213.01,220.83,206.88,221.4,202.72,197.52,220.16,244.25,265.82,241.3,221.79,194.22,188.69,170.08,172.68,187.47,209.42,229.97,241.57,261.38,259.76,230.7,235.48,245.68,215.52,223.35,209.39,223.92,205.23,200.03"
297eac34-baa1-4883-b4af-3b5e163d7649 "384.91,380.07,379.24,377.8,376.29,378.06,374.96,376.16,379.61,380.04,383.24,386.34,386.08,385.97,386.5,386.28,384.34,386.15,386.82,388.84,390.33,390.86,391.6,390.74,385.2,380.64,379.37,377.36,377.03,377.86,375.06,376.32,379.84,380.72,383.21,386.57,386.5,386.34,386.84,386.69,384.79,386.07,386.78,388.75,390.37,390.68,391.37,390.8,385.29,380.69,379.49,377.57,377.05,378.03,375.18,376.43,379.94,380.75,383.35,386.67,386.57,386.41,386.92,386.76,384.86,386.22,386.92,388.9,390.5,390.85,391.55,390.93"
3ad1a1cc-41a8-4dfa-aecf-f09339e4a363 "843.52,829.63,829.38,832.89,835.98,828.8,836.48,834.13,837.85,852.94,854.05,863.22,848.51,859.56,864.61,848.49,844.24,838.61,831.28,848.62,849.27,838.15,829.31,839.35,838.7,824.82,824.57,828.07,831.16,823.99,831.67,829.32,833.04,848.12,849.24,858.41,843.7,854.74,859.8,843.68,839.43,833.8,826.46,843.81,844.46,833.33,824.5,834.54,833.89,820.0,819.76,823.26,826.35,819.17,826.86,824.5,828.22,843.31,844.42,853.59,838.88,849.93,854.99,838.87,834.62,828.99,821.65,839.0,839.64,828.52,819.69,829.72"
8c61da8f-52c7-4a89-8895-7874c2037cce "44.75,32.41,28.32,27.31,26.59,26.71,27.92,28.06,31.05,32.03,39.41,53.14,66.71,76.47,84.81,95.31,92.88,91.05,94.08,102.63,99.67,100.38,84.77,70.39,43.59,31.25,27.17,26.15,25.44,25.56,26.77,26.9,29.89,30.87,38.25,51.98,65.56,75.31,83.65,94.16,91.73,89.89,92.92,101.47,98.51,99.23,83.62,69.23,42.44,30.09,26.01,24.99,24.28,24.4,25.61,25.75,28.74,29.71,37.1,50.82,64.4,74.16,82.49,93.0,90.57,88.73,91.77,100.32,97.35,98.07,82.46,68.08"
ab066aba-7abf-4e5e-b855-f4cc0d932804 "306.79,300.37,301.3,328.76,311.34,315.64,327.26,347.68,403.24,508.76,523.68,489.59,437.53,442.78,463.78,484.58,481.24,453.4,418.59,461.51,455.26,414.32,381.38,353.44,326.09,310.43,306.54,331.48,312.73,316.34,327.6,347.83,403.3,508.76,523.65,489.55,437.48,442.73,463.72,484.52,481.19,453.34,418.53,461.46,455.2,414.26,381.32,353.38,326.03,310.38,306.48,331.42,312.68,316.28,327.54,347.78,403.24,508.7,523.59,489.49,437.43,442.67,463.67,484.47,481.13,453.29,418.48,461.4,455.15,414.21,381.26,353.33"
d02c9a86-2400-4dec-b11f-0035235df287 "59.35,59.08,57.01,57.65,56.54,56.93,57.03,56.9,58.74,62.48,65.65,64.7,63.87,64.49,64.56,63.76,64.43,63.79,63.28,63.59,62.71,62.57,62.25,61.38,60.38,59.89,57.67,58.22,57.05,57.4,57.46,57.32,59.14,62.88,66.04,65.09,64.26,64.87,64.94,64.14,64.81,64.18,63.66,63.97,63.09,62.95,62.63,61.76,60.76,60.27,58.05,58.6,57.43,57.78,57.84,57.7,59.52,63.26,66.42,65.47,64.64,65.25,65.32,64.52,65.2,64.56,64.05,64.35,63.47,63.33,63.01,62.14"
61f1b89e-ed5b-420d-8750-7eb3a42af251 "2628.11,2946.52,2375.16,2279.89,2297.17,2475.65,2706.36,2901.44,3238.21,3276.35,3265.21,3288.83,3393.5,3505.35,3711.69,3943.38,3910.71,3728.89,3584.42,3577.59,3695.68,3597.63,2992.7,2717.13,2785.15,3153.7,2582.33,2487.06,2504.35,2682.83,2913.54,3108.62,3445.38,3483.52,3472.38,3496.0,3600.68,3712.53,3918.86,4150.55,4117.89,3936.07,3791.59,3784.77,3902.86,3804.81,3199.88,2924.31,2992.33,3360.88,2789.51,2694.24,2711.52,2890.0,3120.71,3315.79,3652.56,3690.7,3679.56,3703.18,3807.85,3919.7,4126.04,4357.73,4325.07,4143.24,3998.77,3991.95,4110.03,4011.98,3407.05,3131.48"
5037c159-f289-40a4-beb6-156f96ca9ce5 "388.87,240.91,231.99,225.54,222.52,226.86,224.45,251.64,378.26,505.75,542.23,465.99,430.34,490.36,538.93,640.63,839.71,600.42,552.16,1160.89,1059.6,1031.17,1075.55,1016.85,447.27,277.22,258.76,248.18,243.38,246.95,244.21,271.26,397.81,525.28,561.74,485.5,449.85,509.87,558.44,660.14,859.21,619.93,571.67,1180.39,1079.11,1050.68,1095.06,1036.35,466.78,296.73,278.27,267.69,262.89,266.46,263.72,290.76,417.32,544.78,581.25,505.01,469.36,529.38,577.94,679.64,878.72,639.44,591.17,1199.9,1098.62,1070.19,1114.56,1055.86"
94ef1d46-46b6-4b39-a0c3-497472af8ff7 "13368.45,13132.71,13026.73,13304.17,12946.22,12976.98,15626.12,13588.13,14530.08,14703.1,15075.63,15255.58,15419.13,15058.73,15101.24,15218.22,14880.43,14924.83,14701.39,14577.15,14530.75,14394.43,14253.15,13231.52,13354.39,13105.02,12999.09,13278.33,12919.48,12950.45,15599.6,13561.58,14503.54,14676.56,15049.09,15229.04,15392.59,15032.19,15074.7,15191.68,14853.88,14898.29,14674.85,14550.61,14504.21,14367.89,14226.61,13204.98,13327.84,13078.48,12972.55,13251.79,12892.94,12923.91,15573.06,13535.04,14477.0,14650.02,15022.55,15202.5,15366.05,15005.65,15048.16,15165.14,14827.34,14871.75,14648.31,14524.07,14477.67,14341.34,14200.07,13178.44"
4318f21d-c4a1-48b3-86d7-684e56912be9 "367.7,362.73,906.28,380.1,385.72,399.4,425.82,437.14,456.18,519.07,1055.99,1198.35,1217.41,1392.26,1671.28,1618.15,1488.99,1292.22,1241.64,1379.61,1420.22,937.54,588.36,467.81,473.18,460.02,997.19,465.83,467.16,477.29,500.76,509.61,526.61,587.8,1123.3,1264.48,1282.57,1456.6,1734.94,1681.25,1551.62,1354.46,1303.55,1441.26,1481.64,998.77,649.44,528.75,534.02,520.77,1057.87,526.44,527.72,537.8,561.24,570.06,587.04,648.21,1183.69,1324.86,1342.93,1516.95,1795.29,1741.58,1611.95,1414.79,1363.88,1501.58,1541.96,1059.09,709.75,589.07"
b0409257-0346-47f9-b219-fe34a2790b9b "66.37,63.42,65.55,64.26,62.33,62.12,62.21,62.83,66.24,69.61,71.16,70.24,70.09,68.29,71.78,69.36,71.83,70.93,69.91,68.73,68.46,68.52,67.45,64.78,64.82,61.97,64.15,62.91,61.01,60.83,60.93,61.56,64.98,68.35,69.9,68.99,68.85,67.04,70.54,68.11,70.59,69.69,68.67,67.48,67.22,67.28,66.21,63.53,63.58,60.72,62.91,61.67,59.77,59.58,59.68,60.32,63.74,67.11,68.66,67.75,67.6,65.8,69.29,66.87,69.34,68.44,67.42,66.24,65.98,66.04,64.96,62.29"
f7b58aa6-c652-49ef-b113-918c65bd44b3 "44.92,25.89,22.26,26.03,35.32,31.96,49.83,72.02,79.44,94.18,105.42,109.45,116.03,113.49,112.05,133.45,136.02,147.64,126.22,119.3,146.55,90.93,72.83,48.2,23.26,4.55,1.67,5.16,14.31,11.06,28.94,51.1,58.52,73.28,84.51,88.54,95.12,92.58,91.13,112.54,115.11,126.73,105.31,98.39,125.64,70.02,51.92,27.29,2.35,0.0,0.0,0.0,0.0,0.0,8.03,30.19,37.61,52.37,63.6,67.63,74.21,71.67,70.22,91.63,94.2,105.82,84.4,77.48,104.73,49.11,31.01,6.38"
ad32cba7-5559-48e9-b193-f820790c812a "177.7,108.27,88.0,73.99,65.75,62.57,62.99,73.37,101.26,132.5,148.39,158.83,142.08,142.63,149.73,143.07,141.44,131.77,130.9,127.87,135.22,146.47,169.68,159.16,178.01,113.13,92.64,80.15,72.66,69.94,70.01,80.28,106.55,134.64,148.89,157.45,143.62,144.41,151.06,145.4,146.84,136.38,134.89,131.97,139.15,151.0,174.44,162.95,181.64,118.15,97.59,85.56,78.3,75.72,75.68,85.92,111.7,138.82,152.58,160.55,147.62,148.49,155.0,149.65,152.02,141.32,139.65,136.76,143.88,155.91,179.43,167.64"
17cf7aca-35d2-4d3c-966a-1e436e9da42f "517.72,418.73,367.8,352.41,330.42,319.67,339.21,353.73,406.73,530.58,565.73,527.36,452.23,509.52,578.47,587.27,594.79,558.82,540.99,556.05,606.97,643.11,595.5,565.63,441.79,366.7,329.66,322.35,305.06,297.04,318.17,333.6,387.14,511.3,546.64,508.37,433.3,490.62,559.6,568.41,575.94,539.97,522.15,537.2,588.12,624.27,576.65,546.79,422.95,347.86,310.82,303.51,286.22,278.19,299.32,314.76,368.3,492.46,527.79,489.53,414.46,471.78,540.76,549.57,557.1,521.12,503.3,518.36,569.28,605.43,557.81,527.94"
e6fdd9d7-2a8c-4134-bfda-338ca96e8b42 "6537.74,6680.05,6343.34,6486.11,6283.77,6294.06,6441.68,6396.52,6390.24,6386.94,6245.86,6676.6,5662.87,5320.82,4826.27,4659.95,4508.55,4779.28,5019.69,5898.09,6496.81,6735.82,6935.18,6700.88,6666.14,6684.43,6418.71,6467.73,6384.48,6426.83,6632.47,6587.68,6574.9,6555.85,6440.28,6844.06,5826.04,5488.51,4979.59,4823.1,4678.93,4962.59,5223.7,5972.68,6598.44,6822.13,7035.81,6793.44,6778.31,6753.07,6512.45,6528.59,6486.95,6540.1,6766.09,6721.22,6706.37,6681.72,6575.1,6969.44,5950.03,5613.99,5100.15,4947.02,4805.39,5093.49,5361.81,6065.94,6701.1,6919.45,7138.11,6892.93"
61412610-9fd5-4ec6-86e9-ba6913dfa9d4 "38.51,37.2,37.86,37.68,36.96,36.3,36.83,36.96,37.22,38.98,41.77,41.98,41.21,41.46,43.87,46.24,46.51,44.65,42.31,42.93,40.5,41.24,43.63,41.3,39.42,38.11,38.76,38.61,37.84,37.17,37.51,37.54,37.88,39.91,42.86,43.25,42.42,42.54,45.79,47.61,47.05,45.35,42.48,43.17,41.53,42.48,44.08,41.94,39.99,38.67,39.32,39.17,38.4,37.71,37.99,37.99,38.37,40.47,43.48,43.92,43.08,43.15,46.67,48.32,47.5,45.85,42.81,43.52,42.13,43.15,44.5,42.41"
63f8082a-8763-4454-bb18-befb68a6888d "1057.52,1041.07,1038.98,1052.71,1044.43,1034.22,1036.96,1049.82,1097.46,1055.59,1073.41,1050.51,1037.37,1048.78,1044.86,1046.13,1039.68,1087.04,1070.05,1046.41,1106.6,1041.02,1040.01,1045.1,1054.98,1039.49,1038.68,1050.02,1042.35,1034.96,1035.41,1041.68,1096.81,1051.09,1066.34,1052.81,1038.79,1047.81,1041.82,1045.05,1040.26,1070.52,1064.26,1041.81,1107.32,1035.75,1040.69,1045.46,1054.75,1038.96,1037.74,1049.85,1041.98,1033.68,1034.87,1043.25,1095.98,1051.49,1067.56,1051.04,1037.3,1047.08,1041.76,1044.36,1039.04,1074.77,1065.07,1042.24,1106.05,1036.4,1039.43,1044.31"
abf06b16-9024-4972-9f6a-23825405ef47 "2468.31,2461.21,2455.59,2448.05,2444.44,2434.8,2426.17,2431.54,2453.08,2535.02,2549.82,2515.92,2482.19,2497.07,2527.96,2535.71,2511.83,2501.82,2515.51,2458.1,2466.98,2456.23,2457.44,2453.5,2456.95,2452.48,2444.92,2436.33,2433.08,2423.8,2415.12,2420.39,2441.92,2523.89,2538.7,2504.79,2471.06,2485.94,2516.83,2524.58,2500.7,2490.69,2504.38,2446.97,2455.86,2445.1,2446.31,2442.37,2445.82,2441.35,2433.79,2425.2,2421.95,2412.67,2403.99,2409.26,2430.79,2512.76,2527.57,2493.66,2459.93,2474.81,2505.7,2513.45,2489.58,2479.56,2493.25,2435.84,2444.73,2433.97,2435.18,2431.24"
bbf264fb-565a-4640-b502-34b6f442d369 "276.75,281.94,274.41,277.02,275.88,276.77,284.33,287.7,289.49,289.79,289.37,289.26,288.49,291.7,292.61,289.87,291.16,293.03,288.54,289.71,285.19,288.38,288.92,282.49,275.73,280.56,274.57,276.64,275.58,276.13,284.26,287.01,290.06,290.25,290.47,289.8,288.29,290.65,291.95,290.77,291.78,293.39,287.73,289.88,285.72,289.07,290.04,282.67,275.99,281.0,274.25,276.59,275.49,276.21,284.05,287.11,289.54,289.79,289.69,289.3,288.16,290.93,292.03,290.09,291.24,292.98,287.89,289.56,285.23,288.5,289.25,282.34"
01f0df43-1f65-4ae5-b99c-822474b47572 "206.26,205.96,204.92,204.81,203.85,204.47,204.89,206.69,208.36,208.91,207.6,207.7,207.19,207.98,208.55,208.82,207.96,208.32,207.25,207.72,207.27,207.31,205.96,206.41,205.44,204.95,204.1,203.82,203.02,203.48,204.07,205.72,207.53,207.94,206.76,206.74,206.34,207.02,207.7,207.87,207.1,207.37,206.39,206.77,206.41,206.37,205.1,205.47,204.58,204.01,203.23,202.88,202.15,202.55,203.19,204.79,206.65,207.01,205.88,205.82,205.46,206.1,206.81,206.95,206.22,206.46,205.5,205.86,205.52,205.46,204.21,204.56"
7928e882-dc83-4e9c-a720-d2caf514b0f0 "478.45,477.12,477.73,476.43,474.42,469.52,470.99,472.24,474.53,480.75,486.94,488.1,484.93,488.54,489.05,486.92,486.64,488.17,484.07,482.96,485.62,482.6,480.31,479.65,475.53,474.85,475.92,474.94,473.16,468.4,469.98,471.31,473.65,479.91,486.12,487.3,484.14,487.75,488.27,486.15,485.87,487.4,483.3,482.2,484.86,481.83,479.55,478.89,474.76,474.09,475.16,474.17,472.39,467.64,469.22,470.55,472.89,479.14,485.36,486.53,483.38,486.99,487.51,485.38,485.11,486.64,482.54,481.43,484.09,481.07,478.78,478.12"
aeb680cc-c431-4cd9-8c43-c8a6f5809c01 "53.86,46.3,45.14,47.15,49.99,60.46,77.15,80.69,72.23,75.89,75.22,75.07,95.52,76.86,81.89,69.54,77.85,90.16,91.49,95.96,108.98,97.61,77.34,56.72,48.34,44.75,43.83,44.56,48.71,58.47,75.51,77.1,69.56,77.51,74.79,75.82,95.71,71.86,74.94,68.02,74.31,88.38,89.74,93.58,120.01,101.0,75.15,57.73,47.18,42.26,41.26,42.42,46.13,56.13,73.05,75.3,67.44,73.97,71.93,72.57,92.65,70.52,74.25,65.53,72.49,85.97,87.32,91.37,113.34,96.87,72.87,54.4"
438bb06b-8bc3-4ef2-a1a2-a691ed1ecc20 "4002.68,5145.86,5152.18,5175.94,5150.64,5158.22,5153.93,5146.16,5195.22,5760.71,5762.75,5371.99,5287.07,5306.14,5108.93,4469.24,5038.78,5008.2,6011.35,6056.59,5983.48,5275.98,4805.03,3190.27,4804.52,5273.92,5276.11,5285.47,5274.66,5277.37,5275.2,5271.59,5291.35,5523.34,5523.77,5362.77,5327.46,5334.89,5253.43,4990.13,5223.79,5210.81,5622.67,5640.86,5610.4,5319.23,5125.27,4461.24,5124.25,5316.75,5317.25,5320.68,5315.83,5316.54,5315.24,5313.35,5321.06,5416.0,5415.77,5349.19,5334.28,5336.92,5303.04,5194.42,5290.04,5284.3,5453.16,5460.22,5447.3,5327.23,5247.11,4973.81"
a25fb90a-98c2-48ae-ad70-13f9b06c60ba "196.53,196.29,196.39,194.78,194.56,193.97,194.17,194.43,195.44,201.46,205.3,204.85,199.28,197.62,204.35,205.65,202.89,203.0,198.9,199.14,199.1,198.9,197.63,196.99,197.26,196.89,196.94,195.32,195.09,194.5,194.69,194.95,195.96,201.98,205.82,205.37,199.8,198.14,204.88,206.17,203.42,203.53,199.42,199.66,199.62,199.43,198.15,197.52,197.78,197.42,197.47,195.84,195.61,195.02,195.22,195.47,196.49,202.51,206.34,205.89,200.33,198.66,205.4,206.7,203.94,204.05,199.95,200.18,200.15,199.95,198.67,198.04"
5afa4cbd-c268-4626-a9a2-2da50010bc14 "95.28,98.03,103.98,124.38,139.58,134.52,135.61,133.29,125.7,134.9,117.72,111.08,109.27,93.75,88.14,90.38,93.7,97.79,108.23,101.36,98.59,88.61,92.89,92.96,104.29,113.56,116.03,126.85,134.66,129.96,137.99,142.95,137.18,141.95,118.3,108.51,108.95,98.7,96.85,98.56,97.97,98.25,107.97,103.7,104.39,95.91,98.78,95.96,105.4,115.13,119.79,132.6,140.64,134.45,140.63,144.89,139.99,146.32,123.63,113.49,112.71,101.43,99.54,102.1,102.49,103.09,112.29,107.16,107.38,99.15,102.69,100.4"
1d62593d-98de-448b-87f3-9dacc1fe3b19 "523.36,488.36,498.4,487.12,461.73,448.27,456.18,463.38,473.78,478.91,485.01,495.67,521.42,536.6,496.15,493.4,502.78,509.98,517.64,520.86,524.66,528.87,518.14,510.39,507.06,486.67,504.39,494.86,468.93,454.74,462.29,469.42,479.85,485.02,491.13,501.8,527.54,542.72,502.27,499.52,508.9,516.1,523.76,526.98,530.78,534.99,524.26,516.51,513.18,492.79,510.51,500.98,475.05,460.86,468.4,475.54,485.97,491.14,497.25,507.92,533.66,548.84,508.39,505.64,515.02,522.22,529.88,533.1,536.9,541.11,530.38,522.63"
674cf614-e840-4b08-9102-dc4831e7ec97 "118.76,112.66,112.57,112.1,112.26,106.96,108.38,114.84,120.58,117.7,117.91,116.91,118.99,118.83,116.8,118.73,123.75,125.97,119.8,117.01,116.14,117.62,116.57,115.49,116.0,112.18,112.09,111.62,111.78,106.48,107.9,114.36,120.1,117.22,117.43,116.43,118.51,118.34,116.32,118.25,123.27,125.49,119.32,116.53,115.66,117.14,116.09,115.01,115.52,111.69,111.61,111.14,111.3,106.0,107.42,113.88,119.62,116.74,116.94,115.95,118.03,117.86,115.84,117.77,122.79,125.01,118.84,116.05,115.18,116.66,115.61,114.53"
f08dbde2-c3ab-4f11-83ab-57f9fcd688c6 "842.42,850.51,854.63,836.79,834.73,836.15,837.11,838.67,841.97,852.46,866.85,894.39,850.8,846.82,896.36,862.88,887.75,870.13,873.98,854.04,871.33,888.26,864.46,849.92,841.97,851.66,856.03,838.23,836.18,837.6,838.56,840.13,843.42,853.91,868.3,895.84,852.26,848.27,897.81,864.33,889.21,871.59,875.43,855.5,872.79,889.71,865.91,851.37,843.42,853.11,857.49,839.68,837.63,839.05,840.01,841.58,844.88,855.36,869.75,897.29,853.71,849.72,899.27,865.79,890.66,873.04,876.88,856.95,874.24,891.16,867.36,852.83"
2e248334-532d-4dfc-bf0f-c07fe667bd71 "30.36,30.68,30.33,29.99,29.83,29.72,30.04,30.48,30.52,30.74,30.78,30.98,30.88,31.01,30.75,30.54,30.76,30.63,30.61,30.84,31.17,30.98,30.5,30.4,30.24,30.64,30.32,29.99,29.83,29.72,30.04,30.48,30.53,30.74,30.78,30.98,30.89,31.02,30.75,30.54,30.76,30.63,30.61,30.84,31.17,30.98,30.5,30.4,30.24,30.64,30.32,29.99,29.83,29.72,30.04,30.48,30.53,30.74,30.78,30.98,30.89,31.02,30.75,30.54,30.76,30.63,30.61,30.84,31.17,30.98,30.5,30.4"
a9842951-a198-4221-abe9-53860b3fdcb3 "164.25,161.77,160.01,159.07,160.01,158.3,159.93,162.73,167.25,169.18,169.88,171.67,168.25,167.94,172.01,171.29,173.1,169.11,168.1,167.1,167.72,167.13,167.25,164.44,162.19,160.75,159.35,158.75,159.76,158.17,159.81,162.65,167.17,169.12,169.82,171.62,168.19,167.89,171.95,171.24,173.03,169.05,168.04,167.04,167.66,167.07,167.19,164.38,162.13,160.69,159.29,158.69,159.7,158.11,159.75,162.59,167.11,169.06,169.76,171.56,168.13,167.83,171.89,171.18,172.98,168.99,167.98,166.98,167.6,167.01,167.13,164.32"
b574c728-d02c-43a7-8829-9d47313fe962 "104.18,100.89,101.24,106.9,109.42,110.13,114.2,113.64,115.45,119.82,117.79,130.51,130.82,122.33,115.89,111.99,114.08,116.65,106.24,109.14,101.9,104.78,100.63,99.79,99.21,98.11,98.32,105.31,107.44,109.04,112.67,112.73,114.14,118.97,116.6,129.67,129.7,121.48,114.81,111.13,113.03,115.77,105.21,108.24,100.89,103.88,99.63,98.87,98.22,97.19,97.34,104.38,106.46,108.1,111.7,111.79,113.17,118.03,115.63,128.72,128.73,120.54,113.84,110.18,112.07,114.82,104.25,107.29,99.93,102.93,98.67,97.92"
a508f764-de90-466c-a229-037d9d2a0276 "315.81,311.26,309.68,307.71,309.06,320.78,324.15,329.67,335.79,337.52,344.27,338.81,316.43,309.94,313.32,311.96,323.14,314.29,312.76,313.2,314.83,325.38,321.74,315.09,313.87,309.52,308.11,306.26,307.71,319.5,322.93,328.49,334.63,336.38,343.15,337.7,315.33,308.85,312.24,310.88,322.06,313.21,311.68,312.12,313.75,324.3,320.66,314.01,312.8,308.44,307.03,305.19,306.64,318.43,321.85,327.41,333.56,335.31,342.07,336.63,314.26,307.77,311.16,309.8,320.99,312.14,310.6,311.04,312.68,323.23,319.59,312.94"
7e266947-30cf-4384-9af9-867716e38883 "371.34,365.51,372.78,386.49,372.67,376.34,379.35,375.01,402.78,403.3,397.53,390.01,389.21,394.61,390.72,390.67,386.59,386.85,381.29,377.15,388.63,377.69,380.85,374.76,370.85,365.95,373.53,387.35,373.56,377.24,380.26,375.92,403.68,404.21,398.44,390.92,390.12,395.51,391.63,391.57,387.5,387.75,382.2,378.06,389.54,378.6,381.76,375.67,371.76,366.85,374.44,388.25,374.47,378.14,381.16,376.82,404.59,405.11,399.34,391.83,391.03,396.42,392.53,392.48,388.41,388.66,383.1,378.96,390.44,379.51,382.67,376.58"
7845f591-4f25-40c7-b207-bc69268d772f "2141.24,2147.56,2098.52,2109.41,2090.05,2081.75,2105.69,2139.04,2166.32,2192.5,2210.63,2236.54,2230.96,2262.61,2223.8,2237.09,2222.0,2219.45,2217.46,2221.83,2217.98,2203.21,2183.28,2153.72,2137.46,2143.77,2094.73,2105.62,2086.26,2077.96,2101.91,2135.25,2162.54,2188.72,2206.85,2232.76,2227.18,2258.82,2220.01,2233.3,2218.22,2215.67,2213.68,2218.04,2214.2,2199.43,2179.49,2149.94,2133.68,2139.99,2090.95,2101.84,2082.48,2074.18,2098.12,2131.47,2158.75,2184.94,2203.07,2228.97,2223.39,2255.04,2216.23,2229.52,2214.43,2211.89,2209.9,2214.26,2210.42,2195.65,2175.71,2146.16"
7f763e3d-f9df-4736-bf49-e3b8d1d4704b "46.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,36.87,0.0,6.59,0.0,0.0,0.0,85.72,93.6,4.11,9.51,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
